日期,weather_天气代码,weather_天气,weather_最低气温_摄氏度,weather_平均气温_摄氏度,weather_最高气温_摄氏度,weather_总降水量_毫米,weather_降雨量_毫米,weather_降雪量_厘米,weather_降水时长_小时,weather_10米最大风速_千米每小时,weather_10米最大阵风_千米每小时,weather_短波辐射总量_兆焦每平方米,weather_参考蒸散量_毫米,weather_星期,weather_是否周末,weather_是否节假日放假,weather_节假日名称,weather_是否调休上班,weather_调休说明,weather_日期标签,weather_依据文件,weather_依据链接,holiday_年份,holiday_星期,holiday_是否周末,holiday_是否节假日放假,holiday_节假日名称,holiday_是否调休上班,holiday_调休说明,holiday_日期标签,holiday_依据文件,holiday_依据链接,baidu_关键词,baidu_城市代码,baidu_城市,baidu_数据类型,baidu_数据间隔(天),baidu_所属年份,baidu_PC+移动指数,baidu_移动指数,baidu_PC指数,baidu_爬取时间,park_时间戳_first,park_时间戳_last,park_number,park_number_min,park_number_max,park_number_count,park_number_flag,park_交通状况,park_环境描述,park_原始文件名
2024-06-02,3,Overcast,19.4,26.1,32.7,0.0,0.0,0.0,0.0,20.4,37.8,20.02,6.38,周日,是,否,,否,,周末,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周日,是,否,,否,,周末,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1942,1581,361,2026-03-27 22:04:31,2024-06-02 09:00:00,2024-06-02 20:45:00,1.038125,0.38,1.47,48,original,通畅,舒适，适合参观游览。,2024-06-02_09-00.json | 2024-06-02_09-15.json | 2024-06-02_09-30.json | 2024-06-02_09-45.json | 2024-06-02_10-00.json | 2024-06-02_10-15.json | 2024-06-02_10-30.json | 2024-06-02_10-45.json | 2024-06-02_11-00.json | 2024-06-02_11-15.json | 2024-06-02_11-30.json | 2024-06-02_11-45.json | 2024-06-02_12-00.json | 2024-06-02_12-15.json | 2024-06-02_12-30.json | 2024-06-02_12-45.json | 2024-06-02_13-00.json | 2024-06-02_13-15.json | 2024-06-02_13-30.json | 2024-06-02_13-45.json | 2024-06-02_14-00.json | 2024-06-02_14-15.json | 2024-06-02_14-30.json | 2024-06-02_14-45.json | 2024-06-02_15-00.json | 2024-06-02_15-15.json | 2024-06-02_15-30.json | 2024-06-02_15-45.json | 2024-06-02_16-00.json | 2024-06-02_16-15.json | 2024-06-02_16-30.json | 2024-06-02_16-45.json | 2024-06-02_17-00.json | 2024-06-02_17-15.json | 2024-06-02_17-30.json | 2024-06-02_17-45.json | 2024-06-02_18-00.json | 2024-06-02_18-15.json | 2024-06-02_18-30.json | 2024-06-02_18-45.json | 2024-06-02_19-00.json | 2024-06-02_19-15.json | 2024-06-02_19-30.json | 2024-06-02_19-45.json | 2024-06-02_20-00.json | 2024-06-02_20-15.json | 2024-06-02_20-30.json | 2024-06-02_20-45.json
2024-06-03,2,Partly cloudy,18.3,26.2,33.1,0.0,0.0,0.0,0.0,16.3,29.9,22.65,6.32,周一,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周一,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1583,1031,552,2026-03-27 22:04:31,2024-06-03 09:00:00,2024-06-03 20:45:00,0.5504166666666667,0.37,0.77,48,original,通畅,舒适，适合参观游览。,2024-06-03_09-00.json | 2024-06-03_09-15.json | 2024-06-03_09-30.json | 2024-06-03_09-45.json | 2024-06-03_10-00.json | 2024-06-03_10-15.json | 2024-06-03_10-30.json | 2024-06-03_10-45.json | 2024-06-03_11-00.json | 2024-06-03_11-15.json | 2024-06-03_11-30.json | 2024-06-03_11-45.json | 2024-06-03_12-00.json | 2024-06-03_12-15.json | 2024-06-03_12-30.json | 2024-06-03_12-45.json | 2024-06-03_13-00.json | 2024-06-03_13-15.json | 2024-06-03_13-30.json | 2024-06-03_13-45.json | 2024-06-03_14-00.json | 2024-06-03_14-15.json | 2024-06-03_14-30.json | 2024-06-03_14-45.json | 2024-06-03_15-00.json | 2024-06-03_15-15.json | 2024-06-03_15-30.json | 2024-06-03_15-45.json | 2024-06-03_16-00.json | 2024-06-03_16-15.json | 2024-06-03_16-30.json | 2024-06-03_16-45.json | 2024-06-03_17-00.json | 2024-06-03_17-15.json | 2024-06-03_17-30.json | 2024-06-03_17-45.json | 2024-06-03_18-00.json | 2024-06-03_18-15.json | 2024-06-03_18-30.json | 2024-06-03_18-45.json | 2024-06-03_19-00.json | 2024-06-03_19-15.json | 2024-06-03_19-30.json | 2024-06-03_19-45.json | 2024-06-03_20-00.json | 2024-06-03_20-15.json | 2024-06-03_20-30.json | 2024-06-03_20-45.json
2024-06-04,3,Overcast,18.7,26.5,33.2,0.0,0.0,0.0,0.0,21.7,37.1,19.4,6.3,周二,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周二,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1777,1209,568,2026-03-27 22:04:31,2024-06-04 09:00:00,2024-06-04 20:45:00,0.8464583333333334,0.4,1.07,48,original | linear_interp,通畅,舒适，适合参观游览。,2024-06-04_09-00.json | 2024-06-04_09-15.json | 2024-06-04_09-30.json | 2024-06-04_09-45.json | 2024-06-04_10-00.json | 2024-06-04_10-15.json | 2024-06-04_10-30.json | 2024-06-04_10-45.json | 2024-06-04_11-00.json | 2024-06-04_11-15.json | 2024-06-04_11-30.json | 2024-06-04_11-45.json | 2024-06-04_12-00.json | 2024-06-04_12-15.json | 2024-06-04_12-30.json | 2024-06-04_12-45.json | 2024-06-04_13-00.json | 2024-06-04_13-15.json | 2024-06-04_13-30.json | 2024-06-04_13-45.json | 2024-06-04_14-00.json | 2024-06-04_14-15.json | 2024-06-04_14-30.json | 2024-06-04_14-45.json | 2024-06-04_15-00.json | 2024-06-04_15-15.json | 2024-06-04_15-30.json | 2024-06-04_15-45.json | 2024-06-04_16-00.json | 2024-06-04_16-15.json | 2024-06-04_16-30.json | 2024-06-04_16-45.json | 2024-06-04_17-00.json | 2024-06-04_17-15.json | 2024-06-04_17-30.json | 2024-06-04_17-45.json | 2024-06-04_18-00.json | 2024-06-04_18-30.json | 2024-06-04_18-45.json | 2024-06-04_19-00.json | 2024-06-04_19-15.json | 2024-06-04_19-30.json | 2024-06-04_19-45.json | 2024-06-04_20-00.json | 2024-06-04_20-15.json | 2024-06-04_20-30.json | 2024-06-04_20-45.json
2024-06-05,3,Overcast,19.6,25.1,30.4,0.0,0.0,0.0,0.0,27.2,47.5,17.71,5.54,周三,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周三,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1581,1037,544,2026-03-27 22:04:31,2024-06-05 09:00:00,2024-06-05 20:45:00,0.8647916666666666,0.35,1.15,48,original,通畅,舒适，适合参观游览。,2024-06-05_09-00.json | 2024-06-05_09-15.json | 2024-06-05_09-30.json | 2024-06-05_09-45.json | 2024-06-05_10-00.json | 2024-06-05_10-15.json | 2024-06-05_10-30.json | 2024-06-05_10-45.json | 2024-06-05_11-00.json | 2024-06-05_11-15.json | 2024-06-05_11-30.json | 2024-06-05_11-45.json | 2024-06-05_12-00.json | 2024-06-05_12-15.json | 2024-06-05_12-30.json | 2024-06-05_12-45.json | 2024-06-05_13-00.json | 2024-06-05_13-15.json | 2024-06-05_13-30.json | 2024-06-05_13-45.json | 2024-06-05_14-00.json | 2024-06-05_14-15.json | 2024-06-05_14-30.json | 2024-06-05_14-45.json | 2024-06-05_15-00.json | 2024-06-05_15-15.json | 2024-06-05_15-30.json | 2024-06-05_15-45.json | 2024-06-05_16-00.json | 2024-06-05_16-15.json | 2024-06-05_16-30.json | 2024-06-05_16-45.json | 2024-06-05_17-00.json | 2024-06-05_17-15.json | 2024-06-05_17-30.json | 2024-06-05_17-45.json | 2024-06-05_18-00.json | 2024-06-05_18-15.json | 2024-06-05_18-30.json | 2024-06-05_18-45.json | 2024-06-05_19-00.json | 2024-06-05_19-15.json | 2024-06-05_19-30.json | 2024-06-05_19-45.json | 2024-06-05_20-00.json | 2024-06-05_20-15.json | 2024-06-05_20-30.json | 2024-06-05_20-45.json
2024-06-06,3,Overcast,20.0,26.0,31.5,0.0,0.0,0.0,0.0,23.7,40.3,20.44,6.41,周四,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周四,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1670,1138,532,2026-03-27 22:04:31,2024-06-06 09:00:00,2024-06-06 20:45:00,0.8835416666666666,0.35,1.15,48,original,通畅,舒适，适合参观游览。,2024-06-06_09-00.json | 2024-06-06_09-15.json | 2024-06-06_09-30.json | 2024-06-06_09-45.json | 2024-06-06_10-00.json | 2024-06-06_10-15.json | 2024-06-06_10-30.json | 2024-06-06_10-45.json | 2024-06-06_11-00.json | 2024-06-06_11-15.json | 2024-06-06_11-30.json | 2024-06-06_11-45.json | 2024-06-06_12-00.json | 2024-06-06_12-15.json | 2024-06-06_12-30.json | 2024-06-06_12-45.json | 2024-06-06_13-00.json | 2024-06-06_13-15.json | 2024-06-06_13-30.json | 2024-06-06_13-45.json | 2024-06-06_14-00.json | 2024-06-06_14-15.json | 2024-06-06_14-30.json | 2024-06-06_14-45.json | 2024-06-06_15-00.json | 2024-06-06_15-15.json | 2024-06-06_15-30.json | 2024-06-06_15-45.json | 2024-06-06_16-00.json | 2024-06-06_16-15.json | 2024-06-06_16-30.json | 2024-06-06_16-45.json | 2024-06-06_17-00.json | 2024-06-06_17-15.json | 2024-06-06_17-30.json | 2024-06-06_17-45.json | 2024-06-06_18-00.json | 2024-06-06_18-15.json | 2024-06-06_18-30.json | 2024-06-06_18-45.json | 2024-06-06_19-00.json | 2024-06-06_19-15.json | 2024-06-06_19-30.json | 2024-06-06_19-45.json | 2024-06-06_20-00.json | 2024-06-06_20-15.json | 2024-06-06_20-30.json | 2024-06-06_20-45.json
2024-06-07,61,Slight rain,17.6,21.0,23.7,5.1,5.1,0.0,7.0,15.9,28.8,7.84,2.27,周五,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周五,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1468,1060,408,2026-03-27 22:04:31,2024-06-07 09:00:00,2024-06-07 20:45:00,0.7825000000000001,0.53,1.09,48,original,通畅,舒适，适合参观游览。,2024-06-07_09-00.json | 2024-06-07_09-15.json | 2024-06-07_09-30.json | 2024-06-07_09-45.json | 2024-06-07_10-00.json | 2024-06-07_10-15.json | 2024-06-07_10-30.json | 2024-06-07_10-45.json | 2024-06-07_11-00.json | 2024-06-07_11-15.json | 2024-06-07_11-30.json | 2024-06-07_11-45.json | 2024-06-07_12-00.json | 2024-06-07_12-15.json | 2024-06-07_12-30.json | 2024-06-07_12-45.json | 2024-06-07_13-00.json | 2024-06-07_13-15.json | 2024-06-07_13-30.json | 2024-06-07_13-45.json | 2024-06-07_14-00.json | 2024-06-07_14-15.json | 2024-06-07_14-30.json | 2024-06-07_14-45.json | 2024-06-07_15-00.json | 2024-06-07_15-15.json | 2024-06-07_15-30.json | 2024-06-07_15-45.json | 2024-06-07_16-00.json | 2024-06-07_16-15.json | 2024-06-07_16-30.json | 2024-06-07_16-45.json | 2024-06-07_17-00.json | 2024-06-07_17-15.json | 2024-06-07_17-30.json | 2024-06-07_17-45.json | 2024-06-07_18-00.json | 2024-06-07_18-15.json | 2024-06-07_18-30.json | 2024-06-07_18-45.json | 2024-06-07_19-00.json | 2024-06-07_19-15.json | 2024-06-07_19-30.json | 2024-06-07_19-45.json | 2024-06-07_20-00.json | 2024-06-07_20-15.json | 2024-06-07_20-30.json | 2024-06-07_20-45.json
2024-06-08,2,Partly cloudy,14.5,23.5,32.0,0.0,0.0,0.0,0.0,18.5,32.4,23.02,5.21,周六,是,否,,否,,周末,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周六,是,否,,否,,周末,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1979,1706,273,2026-03-27 22:04:31,2024-06-08 09:00:00,2024-06-08 20:45:00,1.604375,0.6,2.2,48,original,通畅,舒适，适合参观游览。,2024-06-08_09-00.json | 2024-06-08_09-15.json | 2024-06-08_09-30.json | 2024-06-08_09-45.json | 2024-06-08_10-00.json | 2024-06-08_10-15.json | 2024-06-08_10-30.json | 2024-06-08_10-45.json | 2024-06-08_11-00.json | 2024-06-08_11-15.json | 2024-06-08_11-30.json | 2024-06-08_11-45.json | 2024-06-08_12-00.json | 2024-06-08_12-15.json | 2024-06-08_12-30.json | 2024-06-08_12-45.json | 2024-06-08_13-00.json | 2024-06-08_13-15.json | 2024-06-08_13-30.json | 2024-06-08_13-45.json | 2024-06-08_14-00.json | 2024-06-08_14-15.json | 2024-06-08_14-30.json | 2024-06-08_14-45.json | 2024-06-08_15-00.json | 2024-06-08_15-15.json | 2024-06-08_15-30.json | 2024-06-08_15-45.json | 2024-06-08_16-00.json | 2024-06-08_16-15.json | 2024-06-08_16-30.json | 2024-06-08_16-45.json | 2024-06-08_17-00.json | 2024-06-08_17-15.json | 2024-06-08_17-30.json | 2024-06-08_17-45.json | 2024-06-08_18-00.json | 2024-06-08_18-15.json | 2024-06-08_18-30.json | 2024-06-08_18-45.json | 2024-06-08_19-00.json | 2024-06-08_19-15.json | 2024-06-08_19-30.json | 2024-06-08_19-45.json | 2024-06-08_20-00.json | 2024-06-08_20-15.json | 2024-06-08_20-30.json | 2024-06-08_20-45.json
2024-06-09,3,Overcast,18.4,27.1,35.0,0.0,0.0,0.0,0.0,15.8,24.8,22.37,6.02,周日,是,否,,否,,周末,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周日,是,否,,否,,周末,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1798,1547,251,2026-03-27 22:04:31,2024-06-09 09:00:00,2024-06-09 20:45:00,1.3664583333333333,0.55,1.91,48,original,通畅,舒适，适合参观游览。,2024-06-09_09-00.json | 2024-06-09_09-15.json | 2024-06-09_09-30.json | 2024-06-09_09-45.json | 2024-06-09_10-00.json | 2024-06-09_10-15.json | 2024-06-09_10-30.json | 2024-06-09_10-45.json | 2024-06-09_11-00.json | 2024-06-09_11-15.json | 2024-06-09_11-30.json | 2024-06-09_11-45.json | 2024-06-09_12-00.json | 2024-06-09_12-15.json | 2024-06-09_12-30.json | 2024-06-09_12-45.json | 2024-06-09_13-00.json | 2024-06-09_13-15.json | 2024-06-09_13-30.json | 2024-06-09_13-45.json | 2024-06-09_14-00.json | 2024-06-09_14-15.json | 2024-06-09_14-30.json | 2024-06-09_14-45.json | 2024-06-09_15-00.json | 2024-06-09_15-15.json | 2024-06-09_15-30.json | 2024-06-09_15-45.json | 2024-06-09_16-00.json | 2024-06-09_16-15.json | 2024-06-09_16-30.json | 2024-06-09_16-45.json | 2024-06-09_17-00.json | 2024-06-09_17-15.json | 2024-06-09_17-30.json | 2024-06-09_17-45.json | 2024-06-09_18-00.json | 2024-06-09_18-15.json | 2024-06-09_18-30.json | 2024-06-09_18-45.json | 2024-06-09_19-00.json | 2024-06-09_19-15.json | 2024-06-09_19-30.json | 2024-06-09_19-45.json | 2024-06-09_20-00.json | 2024-06-09_20-15.json | 2024-06-09_20-30.json | 2024-06-09_20-45.json
2024-06-10,53,Moderate drizzle,19.2,27.5,36.0,0.5,0.5,0.0,1.0,21.3,37.1,22.09,5.76,周一,否,是,端午节,否,,节假日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周一,否,是,端午节,否,,节假日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1767,1457,310,2026-03-27 22:04:31,2024-06-10 09:00:00,2024-06-10 20:45:00,0.8239583333333332,0.36,1.26,48,original,通畅,舒适，适合参观游览。,2024-06-10_09-00.json | 2024-06-10_09-15.json | 2024-06-10_09-30.json | 2024-06-10_09-45.json | 2024-06-10_10-00.json | 2024-06-10_10-15.json | 2024-06-10_10-30.json | 2024-06-10_10-45.json | 2024-06-10_11-00.json | 2024-06-10_11-15.json | 2024-06-10_11-30.json | 2024-06-10_11-45.json | 2024-06-10_12-00.json | 2024-06-10_12-15.json | 2024-06-10_12-30.json | 2024-06-10_12-45.json | 2024-06-10_13-00.json | 2024-06-10_13-15.json | 2024-06-10_13-30.json | 2024-06-10_13-45.json | 2024-06-10_14-00.json | 2024-06-10_14-15.json | 2024-06-10_14-30.json | 2024-06-10_14-45.json | 2024-06-10_15-00.json | 2024-06-10_15-15.json | 2024-06-10_15-30.json | 2024-06-10_15-45.json | 2024-06-10_16-00.json | 2024-06-10_16-15.json | 2024-06-10_16-30.json | 2024-06-10_16-45.json | 2024-06-10_17-00.json | 2024-06-10_17-15.json | 2024-06-10_17-30.json | 2024-06-10_17-45.json | 2024-06-10_18-00.json | 2024-06-10_18-15.json | 2024-06-10_18-30.json | 2024-06-10_18-45.json | 2024-06-10_19-00.json | 2024-06-10_19-15.json | 2024-06-10_19-30.json | 2024-06-10_19-45.json | 2024-06-10_20-00.json | 2024-06-10_20-15.json | 2024-06-10_20-30.json | 2024-06-10_20-45.json
2024-06-11,3,Overcast,20.7,28.5,36.5,0.0,0.0,0.0,0.0,12.8,26.3,21.39,5.42,周二,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周二,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1483,999,484,2026-03-27 22:04:31,2024-06-11 09:00:00,2024-06-11 20:45:00,0.6608333333333333,0.25,0.86,48,original,通畅,舒适，适合参观游览。,2024-06-11_09-00.json | 2024-06-11_09-15.json | 2024-06-11_09-30.json | 2024-06-11_09-45.json | 2024-06-11_10-00.json | 2024-06-11_10-15.json | 2024-06-11_10-30.json | 2024-06-11_10-45.json | 2024-06-11_11-00.json | 2024-06-11_11-15.json | 2024-06-11_11-30.json | 2024-06-11_11-45.json | 2024-06-11_12-00.json | 2024-06-11_12-15.json | 2024-06-11_12-30.json | 2024-06-11_12-45.json | 2024-06-11_13-00.json | 2024-06-11_13-15.json | 2024-06-11_13-30.json | 2024-06-11_13-45.json | 2024-06-11_14-00.json | 2024-06-11_14-15.json | 2024-06-11_14-30.json | 2024-06-11_14-45.json | 2024-06-11_15-00.json | 2024-06-11_15-15.json | 2024-06-11_15-30.json | 2024-06-11_15-45.json | 2024-06-11_16-00.json | 2024-06-11_16-15.json | 2024-06-11_16-30.json | 2024-06-11_16-45.json | 2024-06-11_17-00.json | 2024-06-11_17-15.json | 2024-06-11_17-30.json | 2024-06-11_17-45.json | 2024-06-11_18-00.json | 2024-06-11_18-15.json | 2024-06-11_18-30.json | 2024-06-11_18-45.json | 2024-06-11_19-00.json | 2024-06-11_19-15.json | 2024-06-11_19-30.json | 2024-06-11_19-45.json | 2024-06-11_20-00.json | 2024-06-11_20-15.json | 2024-06-11_20-30.json | 2024-06-11_20-45.json
2024-06-12,3,Overcast,21.2,29.4,37.1,0.0,0.0,0.0,0.0,15.1,29.2,22.36,6.14,周三,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周三,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1531,994,537,2026-03-27 22:04:31,2024-06-12 09:00:00,2024-06-12 20:45:00,0.7129166666666666,0.38,0.89,48,original,通畅,舒适，适合参观游览。,2024-06-12_09-00.json | 2024-06-12_09-15.json | 2024-06-12_09-30.json | 2024-06-12_09-45.json | 2024-06-12_10-00.json | 2024-06-12_10-15.json | 2024-06-12_10-30.json | 2024-06-12_10-45.json | 2024-06-12_11-00.json | 2024-06-12_11-15.json | 2024-06-12_11-30.json | 2024-06-12_11-45.json | 2024-06-12_12-00.json | 2024-06-12_12-15.json | 2024-06-12_12-30.json | 2024-06-12_12-45.json | 2024-06-12_13-00.json | 2024-06-12_13-15.json | 2024-06-12_13-30.json | 2024-06-12_13-45.json | 2024-06-12_14-00.json | 2024-06-12_14-15.json | 2024-06-12_14-30.json | 2024-06-12_14-45.json | 2024-06-12_15-00.json | 2024-06-12_15-15.json | 2024-06-12_15-30.json | 2024-06-12_15-45.json | 2024-06-12_16-00.json | 2024-06-12_16-15.json | 2024-06-12_16-30.json | 2024-06-12_16-45.json | 2024-06-12_17-00.json | 2024-06-12_17-15.json | 2024-06-12_17-30.json | 2024-06-12_17-45.json | 2024-06-12_18-00.json | 2024-06-12_18-15.json | 2024-06-12_18-30.json | 2024-06-12_18-45.json | 2024-06-12_19-00.json | 2024-06-12_19-15.json | 2024-06-12_19-30.json | 2024-06-12_19-45.json | 2024-06-12_20-00.json | 2024-06-12_20-15.json | 2024-06-12_20-30.json | 2024-06-12_20-45.json
2024-06-13,65,Heavy rain,22.4,28.6,35.5,8.9,8.9,0.0,1.0,14.6,24.1,20.58,5.37,周四,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周四,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1482,970,512,2026-03-27 22:04:31,2024-06-13 09:00:00,2024-06-13 20:45:00,0.760625,0.31,0.96,48,original,通畅,舒适，适合参观游览。,2024-06-13_09-00.json | 2024-06-13_09-15.json | 2024-06-13_09-30.json | 2024-06-13_09-45.json | 2024-06-13_10-00.json | 2024-06-13_10-15.json | 2024-06-13_10-30.json | 2024-06-13_10-45.json | 2024-06-13_11-00.json | 2024-06-13_11-15.json | 2024-06-13_11-30.json | 2024-06-13_11-45.json | 2024-06-13_12-00.json | 2024-06-13_12-15.json | 2024-06-13_12-30.json | 2024-06-13_12-45.json | 2024-06-13_13-00.json | 2024-06-13_13-15.json | 2024-06-13_13-30.json | 2024-06-13_13-45.json | 2024-06-13_14-00.json | 2024-06-13_14-15.json | 2024-06-13_14-30.json | 2024-06-13_14-45.json | 2024-06-13_15-00.json | 2024-06-13_15-15.json | 2024-06-13_15-30.json | 2024-06-13_15-45.json | 2024-06-13_16-00.json | 2024-06-13_16-15.json | 2024-06-13_16-30.json | 2024-06-13_16-45.json | 2024-06-13_17-00.json | 2024-06-13_17-15.json | 2024-06-13_17-30.json | 2024-06-13_17-45.json | 2024-06-13_18-00.json | 2024-06-13_18-15.json | 2024-06-13_18-30.json | 2024-06-13_18-45.json | 2024-06-13_19-00.json | 2024-06-13_19-15.json | 2024-06-13_19-30.json | 2024-06-13_19-45.json | 2024-06-13_20-00.json | 2024-06-13_20-15.json | 2024-06-13_20-30.json | 2024-06-13_20-45.json
2024-06-14,53,Moderate drizzle,21.6,28.1,35.8,0.8,0.8,0.0,1.0,30.7,48.6,20.98,6.67,周五,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,2024,周五,否,否,,否,,工作日,国务院办公厅关于2024年部分节假日安排的通知,https://www.gov.cn/yaowen/liebiao/202310/content_6911540.htm,天坛,0,全国,日度,1,2024,1509,1000,509,2026-03-27 22:04:31,2024-06-14 09:00:00,2024-06-14 20:45:00,0.9158333333333334,0.5,1.13,48,original,通畅,舒适，适合参观游览。,2024-06-14_09-00.json | 2024-06-14_09-15.json | 2024-06-14_09-30.json | 2024-06-14_09-45.json | 2024-06-14_10-00.json | 2024-06-14_10-15.json | 2024-06-14_10-30.json | 2024-06-14_10-45.json | 2024-06-14_11-00.json | 2024-06-14_11-15.json | 2024-06-14_11-30.json | 2024-06-14_11-45.json | 2024-06-14_12-00.json | 2024-06-14_12-15.json | 2024-06-14_12-30.json | 2024-06-14_12-45.json | 2024-06-14_13-00.json | 2024-06-14_13-15.json | 2024-06-14_13-30.json | 2024-06-14_13-45.json | 2024-06-14_14-00.json | 2024-06-14_14-15.json | 2024-06-14_14-30.json | 2024-06-14_14-45.json | 2024-06-14_15-00.json | 2024-06-14_15-15.json | 2024-06-14_15-30.json | 2024-06-14_15-45.json | 2024-06-14_16-00.json | 2024-06-14_16-15.json | 2024-06-14_16-30.json | 2024-06-14_16-45.json | 2024-06-14_17-00.json | 2024-06-14_17-15.json | 2024-06-14_17-30.json | 2024-06-14_17-45.json | 2024-06-14_18-00.json | 2024-06-14_18-15.json | 2024-06-14_18-30.json | 2024-06-14_18-45.json | 2024-06-14_19-00.json | 2024-06-14_19-15.json | 2024-06-14_19-30.json | 2024-06-14_19-45.json | 2024-06-14_20-00.json | 2024-06-14_20-15.json | 2024-06-14_20-30.json | 2024-06-14_20-45.json
